id,partner,alcon_id,created_at,skus
53129,kb-12,4be083cd85b57c47634f30bbcf7a7d68,2024-07-12 19:26:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53130,kb-12,2322f3df657a9ea954cc433539cfbab8,2024-07-12 19:31:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53131,kb-12,d386b1d992e3067dfeac240d8227bded,2024-07-12 19:32:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53132,kb-12,838d812aba53a4cba5ccd584ce460aaa,2024-07-12 19:37:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53133,kb-12,2486c9d473ac8221184cc298c17107a2,2024-07-12 19:39:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53134,kb-12,36fc912fd922ff9aa35abc172236bf2a,2024-07-12 19:39:04,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53135,kb-12,4c69acafb73900c63e5b6736e3819d62,2024-07-12 19:41:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53136,kb-12,f2b2fbd40acd05fd068def7a4ef9b647,2024-07-12 19:41:06,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53137,kb-12,fa6a5bfa612a03c531ad1b24feff2282,2024-07-12 19:42:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53138,kb-12,e7eb337f335bf3aa51a9324d45e4542d,2024-07-12 19:43:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53139,kb-12,c6f6326bbd1f64a9414f736bedb9560e,2024-07-12 19:44:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53140,kb-12,64151c98eccf546dbca48e60ad502385,2024-07-12 19:44:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53141,kb-12,88abf4d5011458f6bff9fa4b9a58d594,2024-07-12 19:44:04,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53142,kb-12,4b3e75009e04c8e81c2e5fb73be196e8,2024-07-12 19:44:07,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53143,kb-12,fa28bb6ecb761106e37b1b75a36386d4,2024-07-12 19:45:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53144,kb-12,251d6d0c2aafa166215c44d8fbc2d3f9,2024-07-12 19:45:04,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53145,kb-12,01bc8542105d35b85aa9b944f74822f8,2024-07-12 19:47:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53146,kb-12,1d6aeac5d5b5499c1d83fd57f8e3c4aa,2024-07-12 19:49:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53147,kb-12,6aa6a197477242235f73aa5429a2848b,2024-07-12 19:51:03,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53148,kb-12,bd719c45f7939165d030b7916c91af30,2024-07-12 19:51:06,"[{""id"": 70, ""brand"": ""TOTAL30 for Astigmatism"", ""quantity"": ""1"", ""size"": 3}]"
53149,kb-12,176c88db7d2151eb1dc2bccec8a80fc9,2024-07-12 19:55:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53150,kb-12,1c1808108e062341647ac72e075fb9a7,2024-07-12 19:56:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53151,kb-12,94515f2d1947740f4da61ae27e1b16cd,2024-07-12 19:56:06,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""1"", ""size"": 3}]"
53152,kb-12,436d12e9b12a8c1d90e32c450be47c8e,2024-07-12 19:56:08,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""2"", ""size"": 3}]"
53153,kb-12,1f32cdf0e15d8f4a5115c392e91fc498,2024-07-12 20:06:05,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53154,kb-12,14d46c0fdd17cde6ca4a3b3521930be5,2024-07-12 20:09:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53155,kb-12,462f42e78ed58c4a3ec346693096b56d,2024-07-12 20:13:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53156,kb-12,984bff2138a0fa38e66bdd331a356406,2024-07-12 20:14:02,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53157,kb-12,b8939ea552ec33be928c6a514fe67e69,2024-07-12 20:24:03,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53158,kb-12,17d3e430dd50e7a63c690f6544517bf9,2024-07-12 20:37:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53159,kb-12,e74ff85c41b831add477303b5900065f,2024-07-12 20:40:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53160,kb-12,7a8e4abc41bf2fa2cdd423f72cdaab7e,2024-07-12 20:40:04,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53161,kb-12,152704b80ffef4c57ccd372095a13b29,2024-07-12 20:41:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53162,kb-12,f9907fc02b19aa8856dd399e692fa6bf,2024-07-12 20:42:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53163,kb-12,2085dd0a5d0e4840ba93700532f92a25,2024-07-12 20:45:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53164,kb-12,9a1a60026bc788415d45d00e6001efd3,2024-07-12 20:50:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53165,kb-12,9d1f7ff4d89a5841bdb5ffab7da6229d,2024-07-12 21:00:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53166,kb-12,0da445e30eda17c5e480ae146909b057,2024-07-12 21:13:02,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""2"", ""size"": 3}]"
53167,kb-12,df1976ce32f4355bfdebd2ade39174e3,2024-07-12 21:21:02,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""1"", ""size"": 30}]"
53168,kb-12,4a51b65c957952084813414805db14dd,2024-07-12 21:28:03,"[{""id"": 69, ""brand"": ""TOTAL30"", ""quantity"": ""2"", ""size"": 3}]"
53169,kb-12,810ec11ca6a2a35d9759f3d5ac3b208a,2024-07-12 21:35:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": 30}]"
53170,kb-12,f47a6f43c6a55275e3490d12e3d729d9,2024-07-12 21:43:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""3"", ""size"": 30}]"
53171,kb-12,ef3b9bd9b90b5d10621552f0b3d4306a,2024-07-12 21:48:02,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": ""2"", ""size"": 30}]"
53172,kb-12,99469ef28b33ac176caf012f24741894,2024-07-12 21:55:02,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": ""2"", ""size"": 30}]"
53173,,8df2138e1bbcd6e732bb3316ed62507a,2024-07-13 08:09:07,"[{""id"": ""25"", ""brand"": ""AOSEPT PLUS HYDRAGLYDE"", ""quantity"": ""1"", ""size"": """"}, {""id"": ""51"", ""brand"": ""AOSEPT PLUS HYDRAGLYDE"", ""quantity"": ""1"", ""size"": ""360""}]"
53174,,cdfbf81de8379c7e3444f9aa95b65321,2024-07-13 08:09:10,"[{""id"": ""27"", ""brand"": ""Air Optix plus HydraGlyde for Astigmatism"", ""quantity"": ""1"", ""size"": ""3""}, {""id"": ""27"", ""brand"": ""Air Optix plus HydraGlyde for Astigmatism"", ""quantity"": ""1"", ""size"": ""3""}]"
53175,,79dfbb07827f2447857bb16472fa0227,2024-07-13 08:09:12,"[{""id"": ""9"", ""brand"": ""Air Optix Colors"", ""quantity"": ""1"", ""size"": ""2""}]"
53176,,867f70d1f0ff65b40dd1610cdb12f04b,2024-07-13 08:09:15,"[{""id"": ""50"", ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438 PureMoist"", ""quantity"": ""1"", ""size"": ""300""}]"
53177,,748903cafe880aa6dfb912042e4aa8de,2024-07-13 08:09:04,"[{""id"": ""4"", ""brand"": ""Dailies Total1 \u041c\u0443\u043b\u044c\u0442\u0438\u0444\u043e\u043a\u0430\u043b\u044c\u043d\u044b\u0435"", ""quantity"": ""1"", ""size"": ""30""}]"
53178,bcom,86373335a797a01132715f26f97f9898,2024-07-13 10:00:06,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}, {""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53179,bcom,d1e4aa4f7d72ea7963855a7e4df48ce6,2024-07-13 10:00:11,"[{""id"": 56, ""brand"": ""\u0421\u0438\u0441\u0442\u0435\u0439\u043d \u0423\u043b\u044c\u0442\u0440\u0430"", ""quantity"": 1, ""size"": 3}]"
53180,bcom,e28282df9fc6dee29cdc229b481ece01,2024-07-13 10:00:13,"[{""id"": 4, ""brand"": ""Dailies Total1 \u041c\u0443\u043b\u044c\u0442\u0438\u0444\u043e\u043a\u0430\u043b\u044c\u043d\u044b\u0435"", ""quantity"": 1, ""size"": 30}, {""id"": 4, ""brand"": ""Dailies Total1 \u041c\u0443\u043b\u044c\u0442\u0438\u0444\u043e\u043a\u0430\u043b\u044c\u043d\u044b\u0435"", ""quantity"": 1, ""size"": 30}, {""id"": 4, ""brand"": ""Dailies Total1 \u041c\u0443\u043b\u044c\u0442\u0438\u0444\u043e\u043a\u0430\u043b\u044c\u043d\u044b\u0435"", ""quantity"": 1, ""size"": 30}]"
53181,bcom,f5be4a341b990f44751e53d11de17773,2024-07-13 10:00:15,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}, {""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53182,bcom,c1a269e9e916617c6620b9d0010d0edc,2024-07-13 10:00:17,"[{""id"": 56, ""brand"": ""\u0421\u0438\u0441\u0442\u0435\u0439\u043d \u0423\u043b\u044c\u0442\u0440\u0430"", ""quantity"": 1, ""size"": 3}]"
53183,bcom,f8ad171bf08606cd03ccc026b53ddb77,2024-07-13 10:00:20,[]
53184,bcom,84c31986883d6b32d7188e430687b81b,2024-07-13 10:00:21,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}, {""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53185,bcom,ff44e74b73875f6e4348953c86fefbec,2024-07-13 10:00:26,[]
53186,bcom,7b6f20ef9e97edd253161ab08dc8e10c,2024-07-13 10:00:27,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}, {""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53187,bcom,7138f6acf9e30f610b4ed1154914b4ed,2024-07-13 10:00:29,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53188,bcom,248bd7cb150e3d8eb5370c5a1d3b73a7,2024-07-13 10:00:31,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53189,bcom,856ce817623c24619fb7ab706b2d56a5,2024-07-13 10:00:33,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53190,bcom,f4899b1fdb4524ac093fa04c823cca9d,2024-07-13 10:00:35,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53191,bcom,d285cd251ca0895dcf616493bd7dfd2e,2024-07-13 10:00:39,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53192,bcom,ae65937f27fd95317c6dbe4e99367bbd,2024-07-13 10:00:41,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}, {""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53193,bcom,506879a750e3b9de2c3d4c88af092194,2024-07-13 10:00:43,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}, {""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
53194,bcom,84d57e5c3cb9294365229a65427606b0,2024-07-13 10:00:45,"[{""id"": 56, ""brand"": ""\u0421\u0438\u0441\u0442\u0435\u0439\u043d \u0423\u043b\u044c\u0442\u0440\u0430"", ""quantity"": 1, ""size"": 3}]"
53195,bcom,d64df676bc4311860b5539e818662496,2024-07-13 10:00:47,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53196,bcom,ddc611d148ecd9f496c5c0c57267d5c5,2024-07-13 10:00:50,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53197,bcom,d1c538d821f16c694d4f33b94829919b,2024-07-13 10:00:52,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}, {""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53198,bcom,4ac5e701e388d899659a5be20204ab02,2024-07-13 10:00:54,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53199,bcom,3ea56cd8cb6b210eeaf6b85d5d1cd575,2024-07-13 10:00:56,"[{""id"": 44, ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": 1, ""size"": 15}]"
53200,bcom,be39327f34be7b45dca25699339d09dd,2024-07-13 10:00:59,[]
53201,bcom,761b7fea9793923a1a87d1331d78a800,2024-07-13 10:00:59,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53202,bcom,854252b5a49b8c466b90300a8307725d,2024-07-13 10:01:03,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53203,bcom,a128757057034f29d15c573f707bd0b4,2024-07-13 10:01:07,"[{""id"": 8, ""brand"": ""Air Optix plus HydraGlyde"", ""quantity"": 1, ""size"": 6}]"
53249,bcom,c61c1673e6970cc2a7543373e1b4990d,2024-07-14 10:00:58,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53204,bcom,cd65c4804e7056d7ac8acdc2dfb1b092,2024-07-13 10:01:09,"[{""id"": 4, ""brand"": ""Dailies Total1 \u041c\u0443\u043b\u044c\u0442\u0438\u0444\u043e\u043a\u0430\u043b\u044c\u043d\u044b\u0435"", ""quantity"": 1, ""size"": 30}, {""id"": 4, ""brand"": ""Dailies Total1 \u041c\u0443\u043b\u044c\u0442\u0438\u0444\u043e\u043a\u0430\u043b\u044c\u043d\u044b\u0435"", ""quantity"": 1, ""size"": 30}]"
53205,bcom,9315b025372418c878601f487c21e579,2024-07-13 10:01:11,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53206,bcom,60c54bd0eecf894678ee119d240f4e2b,2024-07-13 10:01:13,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53207,bcom,eeaa328c4bfeb34956fb747bf42753ca,2024-07-13 10:01:15,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
53208,bcom,0ae5d7f89b02ce99a1f401085bcb4df7,2024-07-13 10:01:17,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
53209,bcom,1bfae975ea272a28fc5955fd107774db,2024-07-13 10:01:19,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53210,bcom,2227d9d8ff92c270c66b26bb9ad482b8,2024-07-13 10:01:20,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53211,bcom,99dbccf221eabc595a89bed24109feea,2024-07-13 10:01:22,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53212,bcom,a11d28a8325b2af68df8e66d628798f8,2024-07-13 10:01:24,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53213,bcom,d46269bb532fe700e36720100eea3877,2024-07-13 10:01:26,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53214,bcom,e9bfe730db618b01182d64388a92d661,2024-07-13 10:01:27,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53215,bcom,717c7783358eb2ab34833b810544c314,2024-07-13 10:01:30,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53216,bcom,b5f5d90bcb714acfdf878b874a3a4351,2024-07-13 10:01:33,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53217,bcom,688506dfe8b5ed6cff3a10b6f5ddc0ce,2024-07-13 10:01:35,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53218,bcom,c3ad2a464910807497cd444237ebe8a0,2024-07-13 10:01:38,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}, {""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53219,,f22ee00c479d8a6bdf386a58709cd4a0,2024-07-14 08:09:06,"[{""id"": ""7"", ""brand"": ""Air Optix plus HydraGlyde"", ""quantity"": ""1"", ""size"": ""3""}, {""id"": ""7"", ""brand"": ""Air Optix plus HydraGlyde"", ""quantity"": ""1"", ""size"": ""3""}]"
53220,,6cdf544904cd9ff9bae6e1a2f7766bae,2024-07-14 08:09:07,"[{""id"": ""10"", ""brand"": ""Air Optix Night & Day Aqua"", ""quantity"": ""1"", ""size"": ""3""}]"
53221,,7313fdad5626d9bff6f7658a92ae7d51,2024-07-14 08:09:10,"[{""id"": ""27"", ""brand"": ""Air Optix plus HydraGlyde for Astigmatism"", ""quantity"": ""1"", ""size"": ""3""}, {""id"": ""27"", ""brand"": ""Air Optix plus HydraGlyde for Astigmatism"", ""quantity"": ""1"", ""size"": ""3""}]"
53222,,ab8a25945d4eaa75d4355cfccc1f65a6,2024-07-14 08:09:12,"[{""id"": ""1"", ""brand"": ""Dailies Total1"", ""quantity"": ""1"", ""size"": ""30""}]"
53223,,ca9fcd82499f2c563eebf08a14cda9a2,2024-07-14 08:09:04,"[{""id"": ""10"", ""brand"": ""Air Optix Night & Day Aqua"", ""quantity"": ""1"", ""size"": ""3""}, {""id"": ""10"", ""brand"": ""Air Optix Night & Day Aqua"", ""quantity"": ""1"", ""size"": ""3""}]"
53224,bcom,9d9dc71aff365726b9042ba3ffa45300,2024-07-14 10:00:03,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53225,bcom,318e7f70adc3e7da667255b6832a8ab1,2024-07-14 10:00:05,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}, {""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53226,bcom,5219fe49df80fc575fee66f6f727c72e,2024-07-14 10:00:06,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53227,bcom,6349a73bd7fcd55d2b38157115083590,2024-07-14 10:00:08,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53228,bcom,b116c8e910e5c26f6824e1b4bfdbbee5,2024-07-14 10:00:11,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53229,bcom,840c0120828fcfef335beded4bea95d8,2024-07-14 10:00:14,"[{""id"": 56, ""brand"": ""\u0421\u0438\u0441\u0442\u0435\u0439\u043d \u0423\u043b\u044c\u0442\u0440\u0430"", ""quantity"": 1, ""size"": 3}]"
53230,bcom,33b84a0e2ef9d6f83d5f4a50258c6209,2024-07-14 10:00:17,"[{""id"": 4, ""brand"": ""Dailies Total1 \u041c\u0443\u043b\u044c\u0442\u0438\u0444\u043e\u043a\u0430\u043b\u044c\u043d\u044b\u0435"", ""quantity"": 1, ""size"": 30}]"
53231,bcom,83dad986524773df909262e7cddf9b88,2024-07-14 10:00:19,"[{""id"": 6, ""brand"": ""Air Optix Aqua"", ""quantity"": 1, ""size"": 6}]"
53232,bcom,cb24ba2a3118ca76acb3376f7e2a2ad2,2024-07-14 10:00:22,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}, {""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53233,bcom,5b026e4bfef83297f62e53fa9779c3fc,2024-07-14 10:00:24,"[{""id"": 44, ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": 1, ""size"": 15}]"
53234,bcom,c71f49325a9142d98b4a4b28dc5f71aa,2024-07-14 10:00:27,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53235,bcom,701427c9146261dc894f79b938d9029c,2024-07-14 10:00:28,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53236,bcom,1ca46d34c39f07379c3ec598cad2cac8,2024-07-14 10:00:31,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}, {""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
53237,bcom,414683d3c849ed7c69406d022b5aad6b,2024-07-14 10:00:33,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53238,bcom,35cbd516194b443843327f4a15842513,2024-07-14 10:00:36,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53239,bcom,3f46f0ca1553c8fd4ef207089ead0dcf,2024-07-14 10:00:38,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53240,bcom,fab06c92278ff8ff2fc87fbd31886641,2024-07-14 10:00:41,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
53241,bcom,5b26a912c74c6ad44dafb8ec1e6c1b18,2024-07-14 10:00:44,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
53242,bcom,5de1ab822ae044db2bfc947e3cc4486a,2024-07-14 10:00:47,"[{""id"": 44, ""brand"": ""\u041e\u043f\u0442\u0438-\u0424\u0440\u0438"", ""quantity"": 1, ""size"": 15}]"
53243,bcom,a9145321548c02f9b02d4437bdcff68a,2024-07-14 10:00:48,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53244,bcom,a8f6632316955da56046a69349753406,2024-07-14 10:00:50,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53245,bcom,4d09c0a3bcbd09cdad2ea271314715bc,2024-07-14 10:00:53,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}, {""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53246,bcom,b351572bcb7cd468873e901fab149ffc,2024-07-14 10:00:55,"[{""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}, {""id"": 40, ""brand"": ""Precision1"", ""quantity"": 1, ""size"": 30}]"
53250,bcom,fc09c48fdca5a92c6e9c9328877e07f7,2024-07-14 10:01:02,"[{""id"": 28, ""brand"": ""Air Optix plus HydraGlyde Multifocal"", ""quantity"": 1, ""size"": 3}]"
53251,bcom,ac145ffdf7d9eb8c0b6687d0bdbb3cb8,2024-07-14 10:01:03,"[{""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}, {""id"": 1, ""brand"": ""Dailies Total1"", ""quantity"": 1, ""size"": 30}]"
53252,bcom,f35c2a6ccfb442b08b376c67650b6174,2024-07-14 10:01:05,[]
53253,bcom,314f2afbc789fc534231e58cd6198576,2024-07-14 10:01:06,"[{""id"": 56, ""brand"": ""\u0421\u0438\u0441\u0442\u0435\u0439\u043d \u0423\u043b\u044c\u0442\u0440\u0430"", ""quantity"": 1, ""size"": 3}]"
53254,bcom,afc34c01fd3158390f90a54a045262f7,2024-07-14 10:01:08,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53255,bcom,2cc7acdcbdd6b2c854762f21e4c7278b,2024-07-14 10:01:10,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53256,bcom,7017d3578b1d998a684004e94b59151a,2024-07-14 10:01:13,"[{""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}, {""id"": 67, ""brand"": ""\u0422\u043e\u0432\u0430\u0440 Alcon"", ""quantity"": 1, ""size"": 0}]"
53257,bcom,9faa450dbb1a598574bcc4552e61b1bf,2024-07-14 10:01:15,"[{""id"": 56, ""brand"": ""\u0421\u0438\u0441\u0442\u0435\u0439\u043d \u0423\u043b\u044c\u0442\u0440\u0430"", ""quantity"": 1, ""size"": 3}]"
